Container ID,Assignment Type,CV /OCD,Dwell,CV Import Date,Vessel Visit ID,CV Delivery Date
MSKU5716170,OCD,OCD,4,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU6828001,OCD,OCD,3,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU5252248,OCD,OCD,4,20/02/2026,EQ7MHAI553C,23/02/2026
GAOU7335619,DLVGRD,CV,4,21/02/2026,EQ7MHAI553C,24/02/2026
SUDU6573267,DLV2H,CV,4,21/02/2026,EQ7MHAI553C,24/02/2026
MRSU9371610,DLVHS,CV,5,20/02/2026,EQ7MHAI553C,24/02/2026
MRSU4303845,DLVGRD,CV,4,21/02/2026,EQ7MHAI553C,24/02/2026
MRKU8537197,DLVGRD,CV,2,22/02/2026,EQ7MHAI553C,24/02/2026
MRSU6218491,DLVHS,CV,16,8/2/2026,Z9LMASA551C,24/02/2026
MRSU5471376,DLVCRN,CV,3,22/02/2026,EQ7MHAI553C,24/02/2026
TCNU5365368,DLV2H,CV,13,11/2/2026,CPAG0BGGHN1NC,24/02/2026
MRKU3939450,DLV2H,CV,4,21/02/2026,EQ7MHAI553C,24/02/2026
CAAU9043424,DLV2H,CV,18,7/2/2026,Z9LMASA551C,24/02/2026
MRSU8658910,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,24/02/2026
MRSU3641299,,CV,18,13/02/2026,EQ0MDAN604W,
TRHU4074891,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU8039155,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
MRSU7046102,OCD,OCD,7,17/02/2026,EP2MDHA605W,23/02/2026
MRSU8917564,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
MRSU9133443,OCD,OCD,7,17/02/2026,EP2MDHA605W,23/02/2026
GCXU6405098,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
MRSU8933122,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
MRSU8429148,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
UETU7846728,OCD,OCD,7,17/02/2026,EP2MDHA605W,23/02/2026
MRSU9031441,OCD,OCD,6,18/02/2026,EP2MDHA605W,23/02/2026
MRKU4965392,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
MRSU8556184,OCD,OCD,4,19/02/2026,EP2MDHA605W,23/02/2026
MSKU5805390,DLVGRD,CV,15,9/2/2026,Z9LMASA551C,23/02/2026
GCXU6258572,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRKU2121474,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
SUDU7464888,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
CAIU6452329,OCD,OCD,8,15/02/2026,SVEN005,23/02/2026
APZU3799538,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
FTAU1873642,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
LYGU0158133,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
SEKU1792816,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TGBU1121743,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TRHU3107922,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TGHU2798860,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
SUDU6570144,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TLLU6867510,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU8938501,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRKU6774970,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
TEMU2109439,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MSKU1185917,OCD,OCD,13,10/2/2026,EQ9MNOR604C,23/02/2026
TGBU5396332,OCD,OCD,13,10/2/2026,EQ9MNOR604C,23/02/2026
TCKU6869219,OCD,OCD,12,11/2/2026,EQ9MNOR604C,23/02/2026
MRKU2048711,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MIEU3023087,OCD,OCD,15,8/2/2026,Z9LMASA551C,23/02/2026
MRKU4074432,OCD,OCD,13,10/2/2026,EQ9MNOR604C,23/02/2026
CAIU8090851,OCD,OCD,12,11/2/2026,EQ9MNOR604C,23/02/2026
MSKU4309919,OCD,OCD,4,19/02/2026,EP2MDHA605W,23/02/2026
MRKU8375270,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU8252363,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
UETU8386308,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
CAAU9788546,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
TCKU7437143,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
UETU8504680,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MSKU1587583,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
MRKU7222739,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
SUDU8695984,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
MRKU2949005,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU2121448,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
CAAU7988822,APPOCD,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
TEMU5974868,,CV,15,16/02/2026,SVEN005,
UETU8333289,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
TCKU2055507,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
UETU8520823,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
UETU8520720,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
CAAU8446678,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
UETU8529570,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
CAJU5179039,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
TGBU2742180,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
UETU8492193,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
FTAU2183894,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
GCXU2365422,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TEMU4515102,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
MRKU6930760,,CV,10,21/02/2026,EQ7MHAI553C,
TRHU3385538,,CV,15,16/02/2026,SVEN005,
TCKU6924785,OCD,OCD,16,7/2/2026,EQ4MQIN603W,23/02/2026
TRHU3675075,INSCOM,CV,16,15/02/2026,SVEN005,19/02/2026
HASU4167203,OCD,OCD,12,11/2/2026,EQ9MNOR604C,23/02/2026
CAAU2497533,INSCOM,CV,14,17/02/2026,EP2MDHA605W,19/02/2026
MRSU3854930,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
TRLU9340631,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU4426739,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU6740016,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU9100853,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU5788246,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MSKU7258266,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRSU0135358,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TGHU0766755,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU6771436,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TCKU1111904,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TRLU9192827,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU8981257,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU7000285,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU9463118,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MMAU1269730,DLVGRD,CV,16,8/2/2026,Z9LMASA551C,23/02/2026
CAAU4982950,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU6123140,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
CAAU7620384,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
SUDU7907728,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU4254917,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU3713573,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRSU4088866,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MNBU3705071,DLV2H,CV,4,20/02/2026,EQ7MHAI553C,23/02/2026
TCNU1125590,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU9491547,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU6897445,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
TCKU6616083,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
CAAU8573538,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU9479251,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU4095190,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
UETU7501109,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU8730341,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MNBU4056932,DLV2H,CV,13,11/2/2026,EQ9MNOR604C,23/02/2026
MRKU2957232,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
UETU8177674,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
DRYU3037984,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
FCIU6153584,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
LYGU0156742,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
SEGU1709936,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
SEGU2284374,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TEMU2091582,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TGBU1266346,OCD,OCD,7,16/02/2026,SVEN005,23/02/2026
TRHU3722686,OCD,OCD,8,15/02/2026,SVEN005,23/02/2026
MRKU9664072,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU7853910,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
CAAU8923620,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MNBU4180558,DLVGRD,CV,16,8/2/2026,Z9LMASA551C,23/02/2026
MSKU0199562,,CV,14,17/02/2026,EP2MDHA605W,
MRKU7379918,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU5084186,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU1396762,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU7651139,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU2015003,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
MSKU7133886,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRKU8623947,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRKU8926901,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TRHU3997702,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
SUDU7594449,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
UETU2942396,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MSKU7395762,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU5129268,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRSU3353712,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU6832737,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
CAAU5176706,,CV,10,21/02/2026,EQ7MHAI553C,
MRKU8207451,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU4143726,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU4662360,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU2066886,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU1499060,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU6914036,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU4782827,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
ECMU5549454,,CV,8,23/02/2026,CPAG0BGGLN1NC,
MSKU4737590,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
HASU1291015,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
BSIU2380313,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU9955231,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU9981014,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU1451559,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRSU0276438,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU9068495,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU9084264,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TEMU4158664,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU9682688,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU8038074,APPOCD,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
TCKU3962307,APPOCD,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
MRSU0134217,APPOCD,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
MRKU6199892,,CV,10,21/02/2026,EQ7MHAI553C,
MRSU4924647,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU5840771,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
HASU1084105,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU6608748,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TCKU1227319,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU8896366,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
HASU1101434,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU3901330,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
CAAU6375575,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7291455,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU1708690,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
TCNU2692480,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5175435,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
GCXU5547713,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU8144965,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU5633917,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU1476120,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU7896492,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TEMU1534710,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU1810725,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TRHU1531145,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
SUDU7650178,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MSKU7514938,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TLLU2324113,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU5222961,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
BMOU2923734,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU4632028,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
SUDU6834191,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
TGBU5250190,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TLLU4890850,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU9370893,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MAGU5493959,DLVCRN,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRSU6396847,OCD,OCD,13,10/2/2026,EQ9MNOR604C,23/02/2026
MRSU9482580,OCD,OCD,13,10/2/2026,EQ9MNOR604C,23/02/2026
MRSU5217382,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TGHU1841025,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU1223448,OCD,OCD,6,17/02/2026,EP2MDHA605W,23/02/2026
TTNU8920092,DLVGRD,CV,9,15/02/2026,SVEN005,23/02/2026
CAAU4668933,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7565556,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7880183,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
TGBU8886230,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU8638412,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
SUDU5802820,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU0051750,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU6703088,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRSU0668070,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU3896509,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU4901596,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
CMAU9204756,,CV,21,10/2/2026,CPAG0BGGHN1NC,
ECMU7305713,,CV,21,10/2/2026,CPAG0BGGHN1NC,
MRKU7022561,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
HASU4590072,DLV2H,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
MRSU3517462,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU5789770,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TCNU8519019,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
BEAU2339583,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU1024678,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MSKU5622574,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TCLU6179041,DLVGRD,CV,4,20/02/2026,EQ7MHAI553C,23/02/2026
TTNU8952335,DLVGRD,CV,13,10/2/2026,CPAG0BGGHN1NC,23/02/2026
MRKU9675122,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU6595595,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU5298020,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7294264,DLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
HASU1526362,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
MRKU4474486,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
FFAU7277345,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
SEKU1564729,OCD,OCD,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU2186109,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
CAAU8422969,DLV2H,CV,14,10/2/2026,EQ9MNOR604C,23/02/2026
CAJU5280002,,CV,14,17/02/2026,EP2MDHA605W,
GAOU7061035,OCD,OCD,4,19/02/2026,EP2MDHA605W,23/02/2026
MSKU7264675,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MSKU5291270,OCD,OCD,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRKU5239497,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU8511301,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
CAAU7607438,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
TCNU2484698,OCD,OCD,1,22/02/2026,EQ7MHAI553C,23/02/2026
TRHU7555355,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7119472,OCD,OCD,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5747680,DLV2H,CV,5,18/02/2026,EP2MDHA605W,23/02/2026
MSKU5841438,OCD,OCD,5,18/02/2026,EP2MDHA605W,23/02/2026
TCKU7081427,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU9371077,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5964074,DLVHS,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
TCNU6450401,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5966539,DLVHS,CV,2,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU8768771,DLV2H,CV,4,20/02/2026,EQ7MHAI553C,24/02/2026
TLLU5960628,APPDLV2H,CV,5,19/02/2026,EP2MDHA605W,23/02/2026
MRSU4561156,APPDLV2H,CV,4,19/02/2026,EP2MDHA605W,23/02/2026
SEKU1540054,DLVHS,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU9892686,DLVHS,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
HASU4859114,,CV,24,7/2/2026,Z9LMASA551C,
HASU1560270,DLVHS,CV,13,11/2/2026,EQ9MNOR604C,23/02/2026
TTNU1298346,DLV2H,CV,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRSU5752516,APPDLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
MRSU8104815,DLV2H,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
MRKU6421994,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
CGMU5314368,DLVGRD,CV,13,10/2/2026,CPAG0BGGHN1NC,23/02/2026
TLLU5882588,DLVCRN,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
UETU2953132,DLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
CAAU7602945,DLVCRN,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
CAAU6555160,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU9137261,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU2066700,APPDLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU1461048,DLVGRD,CV,1,22/02/2026,EQ7MHAI553C,23/02/2026
MSKU0417290,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU7533327,APPDLVHS,CV,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU9443045,DLVGRD,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
SUDU5998101,DLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
SUDU1425740,DLVHS,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU5877699,DLVHS,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
HASU4316708,DLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
TCKU1131979,DLV2H,CV,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU9348407,DLVHS,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU1526470,DLV2H,CV,4,20/02/2026,EQ7MHAI553C,23/02/2026
FFAU7313782,DLVHS,CV,2,22/02/2026,EQ7MHAI553C,23/02/2026
HASU4691020,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
TCLU2490008,DLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
FFAU5665300,APPDLV2H,CV,4,19/02/2026,EP2MDHA605W,23/02/2026
MSKU5828307,DLVHS,CV,2,22/02/2026,EQ7MHAI553C,23/02/2026
MRKU7097513,APPDLV2H,CV,4,20/02/2026,EQ7MHAI553C,23/02/2026
MRSU3762120,DLV2H,CV,10,13/02/2026,EQ0MDAN604W,23/02/2026
MIEU3058571,APPDLV2H,CV,3,20/02/2026,EQ7MHAI553C,23/02/2026
GCXU6371640,,CV,19,12/2/2026,EQ9MNOR604C,
CAAU8871888,DLVHS,CV,2,22/02/2026,EQ7MHAI553C,23/02/2026
HASU5115890,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU3353089,DLVGRD,CV,2,22/02/2026,EQ7MHAI553C,23/02/2026
GCXU2565230,DLVGRD,CV,1,22/02/2026,EQ7MHAI553C,23/02/2026
MRSU6524608,DLVHS,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU8244814,DLV2H,CV,12,11/2/2026,EQ9MNOR604C,23/02/2026
MAGU5255061,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
GESU6428921,DLVGRD,CV,13,11/2/2026,EQ9MNOR604C,23/02/2026
MRSU6478478,APPDLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
CIPU5176411,DLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU4362961,DLVHS,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU7421793,DLV2H,CV,5,18/02/2026,EP2MDHA605W,23/02/2026
MRSU7666090,DLV2H,CV,10,14/02/2026,EQ0MDAN604W,23/02/2026
MSKU0995940,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU6879995,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
TEMU6188436,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5038197,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU3279633,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRSU5762330,APPDLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU7590692,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU8616819,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
TCNU4197104,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU7165990,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MSKU7066936,DLV2H,CV,2,21/02/2026,EQ7MHAI553C,23/02/2026
MRKU5735917,DLV2H,CV,6,17/02/2026,EP2MDHA605W,23/02/2026
HASU4095042,DLV2H,CV,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRSU8471322,APPDLV2H,CV,6,18/02/2026,EP2MDHA605W,23/02/2026
MRSU6392672,DLV2H,CV,10,13/02/2026,EQ0MDAN604W,23/02/2026
MRKU8663446,DLVHS,CV,4,20/02/2026,EQ7MHAI553C,23/02/2026
TCKU1236049,DLV2H,CV,1,22/02/2026,EQ7MHAI553C,23/02/2026
SUDU8690128,APPDLV2H,CV,3,21/02/2026,EQ7MHAI553C,23/02/2026
